year,location,division,annual_precip_mm,max_24h_precip_mm,max_1h_intensity_mm_per_hr,precip_rank_all_year,precip_rank_in_type_year,rain_extreme,danger_score
2015,Moulvibazar,Sylhet,3304.57252524029,181.08485864142187,100.51312548014154,10,5,FALSE,46.8
2015,Sunamganj,Sylhet,2825.1550506051485,147.56217232704165,105.43631583093293,28,16,FALSE,45.6
2015,Sylhet,Sylhet,4059.56030582819,145.1827600835017,91.01394361055203,1,1,TRUE,57.7
2016,Barguna,Barishal,3145.693443098341,161.3085794429318,92.98009451822148,13,9,FALSE,89.9
2016,Barishal,Barishal,2746.841729631681,133.71882755879673,102.7405329371864,31,15,FALSE,85.5
2016,Bhola,Barishal,2674.80596361786,144.76917437687482,89.97523667632358,36,18,FALSE,78.6
2016,Jhalokati,Barishal,2558.5242554002207,105.7977424956568,99.75485579499626,40,21,FALSE,76.6
2016,Patuakhali,Barishal,2536.440873541479,177.42601076106726,98.60151987577385,41,22,FALSE,81.9
2016,Pirojpur,Barishal,3266.549858436918,139.21889649038877,96.97928078172232,8,7,FALSE,87.9
2016,Bandarban,Chattogram,3277.817403937297,118.69285885874253,92.97823059763212,7,6,FALSE,85.1
2016,Brahmanbaria,Chattogram,2666.458514992757,122.54609985685018,100.75638366074982,37,19,FALSE,63.3
2016,Chandpur,Chattogram,3026.4630022429383,138.15975956192554,111.54102643540432,18,10,FALSE,81
2016,Chattogram,Chattogram,2623.4410168138984,87.22276814367251,109.20395751977586,38,20,TRUE,54.4
2016,Cox's Bazar,Chattogram,3481.847581313946,154.4112767474537,105.80284957063384,3,3,FALSE,98.4
2016,Cumilla,Chattogram,2910.048425322744,128.63415029672208,97.03667964722528,22,11,FALSE,90.3
2016,Feni,Chattogram,3186.6764171789846,203.67922601094045,98.42346470044806,11,8,FALSE,77.8
2016,Khagrachari,Chattogram,2729.135110456451,164.69325556592784,102.37316306154268,33,17,FALSE,83.9
2016,Lakshmipur,Chattogram,3366.647777488336,184.32943620396983,108.36828741428096,5,5,FALSE,83.9
2016,Noakhali,Chattogram,2534.58126580265,148.33280636175078,99.83710406372744,42,23,FALSE,81.9
2016,Rangamati,Chattogram,2746.6806067902035,109.0813587632288,99.26833499986446,32,16,FALSE,81.5
2016,Dhaka,Dhaka,2324.6137806652264,111.4935420072583,85.16099398579325,52,27,FALSE,71.4
2016,Faridpur,Dhaka,2161.9191302974,126.85005427676764,92.58662494180652,73,39,FALSE,34.7
2016,Gazipur,Dhaka,2028.2477825952344,170.48477580129986,82.68775034484773,97,50,TRUE,30.2
2016,Gopalganj,Dhaka,2112.4981179682404,95.7326475671761,86.33501304930437,82,43,FALSE,51.6
2016,Madaripur,Dhaka,1898.970649947053,89.6636463971746,94.45541269899326,109,52,FALSE,33.5
2016,Manikganj,Dhaka,2204.3716637431,119.00401082043614,94.9566588287617,66,34,FALSE,57.3
2016,Munshiganj,Dhaka,2103.770684501417,125.61761084873984,97.96551114961304,85,45,TRUE,60.5
2016,Narayanganj,Dhaka,2249.7911010258385,84.46571877944105,91.88992768544792,60,30,FALSE,66.5
2016,Narsingdi,Dhaka,2152.8505549331003,85.21045221845542,90.55589332435716,77,40,FALSE,27
2016,Rajbari,Dhaka,2339.4431856354545,145.8128082125704,86.94843870639055,50,26,FALSE,45.6
2016,Shariatpur,Dhaka,2788.9485372732324,146.14826679694303,102.78144338005178,28,14,TRUE,56.9
2016,Tangail,Dhaka,2819.4633099830307,152.45681012755142,82.73062640371816,27,13,TRUE,85.1
2016,Bagerhat,Khulna,2217.293167358432,116.3536753333312,82.84838431516317,64,33,FALSE,57.3
2016,Chuadanga,Khulna,2177.664720807199,111.38976507318984,92.24269418232842,70,36,FALSE,60.5
2016,Jashore,Khulna,2146.1108500323044,67.83630056639416,91.71808162438788,79,41,FALSE,54.4
2016,Jhenaidah,Khulna,1491.3448379562103,77.79035874455695,74.22183876827279,124,60,FALSE,46.4
2016,Khulna,Khulna,2107.8443634525306,105.85712412977452,90.86471568464128,83,44,FALSE,63.3
2016,Kushtia,Khulna,2318.1663920941774,148.11805132660317,83.26823010240942,53,28,FALSE,55.6
2016,Magura,Khulna,2397.837110073394,111.63367536191292,82.4578375730244,47,25,FALSE,71
2016,Meherpur,Khulna,1735.272564801147,79.8868834397106,100.49797693428188,119,58,TRUE,27.8
2016,Narail,Khulna,2282.46363216528,111.49991093321184,79.3758433508349,57,29,FALSE,72.6
2016,Satkhira,Khulna,1831.2928850030253,93.87839528651526,90.51799044909592,116,55,FALSE,38.7
2016,Mymensingh,Mymensingh,2065.214598941229,110.12175314617842,96.1938001861567,91,47,FALSE,37.9
2016,Bogura,Rajshahi,2237.664372010845,114.56245526693124,82.9833720054966,61,31,TRUE,47.2
2016,Chapai Nawabganj,Rajshahi,1968.6637848482533,88.04579712954376,84.6497220638095,104,51,FALSE,32.3
2016,Joypurhat,Rajshahi,1840.4689513463625,130.42722558292277,84.69895902070817,115,54,FALSE,31.5
2016,Naogaon,Rajshahi,2041.220884519913,124.1586086431146,84.81942275278874,96,49,FALSE,61.3
2016,Natore,Rajshahi,2132.651711404392,142.21462966716015,84.43326440720051,81,42,TRUE,58.9
2016,Pabna,Rajshahi,1878.7356942515144,130.72096391651075,85.57331767379873,112,53,TRUE,19.4
2016,Rajshahi,Rajshahi,1505.329244039421,99.72396460938926,83.11123633676064,123,59,FALSE,48
2016,Sirajganj,Rajshahi,2185.272541507258,119.77175022904208,78.6502575132499,69,35,TRUE,47.2
2016,Dinajpur,Rangpur,1786.275985308534,94.9509927600696,76.6564319301259,118,57,FALSE,6.5
2016,Gaibandha,Rangpur,2166.2678195497324,120.74259790797132,96.3236771243777,72,38,FALSE,27.4
2016,Kurigram,Rangpur,1821.9617051513408,140.39049066210185,98.26336173627271,117,56,TRUE,13.3
2016,Lalmonirhat,Rangpur,2043.1701025271325,102.33837896701422,92.91306703347163,94,48,TRUE,25
2016,Nilphamari,Rangpur,2495.449935576668,165.62996894533944,93.93496303995649,45,24,TRUE,37.9
2016,Panchagarh,Rangpur,2168.140216372038,147.83551621302618,92.33831995515251,71,37,TRUE,37.5
2016,Rangpur,Rangpur,2234.383362996631,85.26203378066552,90.5769558446762,62,32,FALSE,58.5
2016,Thakurgaon,Rangpur,2094.241915461205,134.79599574048473,79.3959824596285,87,46,FALSE,29.8
2016,Habiganj,Sylhet,3599.427581438032,111.83821535640898,102.66523349275022,2,2,FALSE,52.4
2016,Moulvibazar,Sylhet,3725.211251225701,239.8612119460924,106.48660990802532,1,1,FALSE,66.9
2016,Sunamganj,Sylhet,3428.618122103633,85.10757239112887,114.89448944140472,4,4,FALSE,55.2
2016,Sylhet,Sylhet,2849.158126596463,126.84746906160804,109.25145681772356,24,12,FALSE,79.8
2016,Barguna,Barishal,2364.4920947365104,133.42487207215876,83.5222575838094,49,24,FALSE,59.3
2016,Barishal,Barishal,2976.356891919298,134.5396981502268,89.03417490199884,20,10,FALSE,92.3
2016,Bhola,Barishal,2963.3134060354264,158.5865280106975,95.04186769607664,21,11,FALSE,80.6
2016,Jhalokati,Barishal,2775.707596270286,84.09537485097817,78.4125198807657,29,15,FALSE,69.8
2016,Patuakhali,Barishal,2288.326218731608,107.42244362403594,97.91922380605166,56,28,FALSE,50
2016,Pirojpur,Barishal,2338.875045310086,122.21222458831222,95.40616380057337,51,25,FALSE,58.9
2016,Bandarban,Chattogram,2979.5575154724106,164.9569718729353,83.84323307340033,19,9,FALSE,67.7
2016,Brahmanbaria,Chattogram,2514.5668170650624,144.60215553555864,94.52283357068848,43,20,FALSE,46.4
2016,Chandpur,Chattogram,3228.737533003717,95.24965318421856,103.9744443897354,10,3,FALSE,69.8
2016,Chattogram,Chattogram,2824.204116509254,165.48672231456118,94.69721610126292,26,14,FALSE,66.1
2016,Cox's Bazar,Chattogram,3131.186494707039,129.59705638444206,105.44021982075115,14,5,FALSE,81
2016,Cumilla,Chattogram,3081.0752761721537,179.32918036076865,96.81832461177773,15,6,FALSE,78.2
2016,Feni,Chattogram,2750.398678682412,174.11604851369012,89.83926812144215,30,16,FALSE,78.2
2016,Khagrachari,Chattogram,3250.3440004900667,136.810249422559,92.34088232267018,9,2,FALSE,90.3
2016,Lakshmipur,Chattogram,3353.303149861202,183.59897250341425,97.00557695448688,6,1,FALSE,68.5
2016,Noakhali,Chattogram,3056.154169258856,111.95531823119228,94.54905978621808,17,8,FALSE,73
2016,Rangamati,Chattogram,2681.614885806918,129.21352847630558,83.95760972134288,34,17,FALSE,67.3
2016,Dhaka,Dhaka,2158.094314966838,116.62451431883125,97.55711540726318,75,36,FALSE,39.9
2016,Faridpur,Dhaka,2151.853808691796,104.79913876290574,86.50286883187466,78,38,FALSE,33.9
2016,Gazipur,Dhaka,1887.9515341654983,88.08235549441319,83.39032813303427,111,59,FALSE,16.9
2016,Gopalganj,Dhaka,2511.137190432768,121.57596445552387,86.07617276294042,44,21,FALSE,41.1
2016,Kishoreganj,Dhaka,2002.6541079960384,103.1445727428385,88.29053585466296,101,51,FALSE,52.8
2016,Madaripur,Dhaka,2155.7805981435185,98.0184275544342,90.4183246847403,76,37,FALSE,49.6
2016,Manikganj,Dhaka,2001.5812192989456,63.952879807557984,76.47474537270104,102,52,FALSE,27.8
2016,Munshiganj,Dhaka,2014.6886965039373,102.87867259216893,84.71013669547487,100,50,FALSE,47.2
2016,Narayanganj,Dhaka,2087.059580867598,97.90037261915586,87.57280262980228,88,42,FALSE,27
2016,Narsingdi,Dhaka,2680.154218972393,105.3277889373484,77.08684897445158,35,18,TRUE,46.8
2016,Rajbari,Dhaka,1923.806282681812,104.4301129793434,85.11713440997272,108,57,FALSE,38.3
2016,Shariatpur,Dhaka,2221.462935762971,78.6941804578777,84.38474553770082,63,31,FALSE,34.7
2016,Tangail,Dhaka,2299.331817580204,124.85467530172048,92.42170072419106,55,27,FALSE,49.2
2016,Bagerhat,Khulna,2080.596218960955,38.0660529624039,85.34760503578585,90,44,FALSE,30.2
2016,Chuadanga,Khulna,2017.646957557671,58.79842019334879,89.92635738511422,98,48,FALSE,36.7
2016,Jashore,Khulna,2275.895359637219,84.79457831278518,90.37489590630356,58,29,FALSE,55.2
2016,Jhenaidah,Khulna,2317.927335270492,118.75853901369057,83.33828533702538,54,26,FALSE,48.8
2016,Khulna,Khulna,2054.833659579286,127.25816938710923,90.2130923566912,93,46,FALSE,47.6
2016,Kushtia,Khulna,2107.574354942879,119.92253357982592,90.6102625569472,84,40,FALSE,48.8
2016,Magura,Khulna,2488.5254135186083,134.7742220261045,76.782619737959,46,22,FALSE,73.4
2016,Meherpur,Khulna,2273.055648697353,101.26039570319502,101.64762055484,59,30,TRUE,38.3
2016,Narail,Khulna,2057.393341257902,116.36394823157096,89.86744160445518,92,45,FALSE,36.3
2016,Satkhira,Khulna,2081.8072318355944,69.0188301366913,85.22949914486227,89,43,FALSE,37.1
2016,Jamalpur,Mymensingh,2371.6837143379,104.76299354042692,73.76309705034143,48,23,FALSE,39.1
2016,Mymensingh,Mymensingh,2860.0382008324927,116.70715950968514,73.21427486352202,23,12,TRUE,48.4
2016,Netrokona,Mymensingh,1718.633291634764,104.78769634601082,85.52297526394958,120,62,FALSE,6.9
2016,Sherpur,Mymensingh,2041.7980582591376,111.7354851218127,97.3006961712158,95,47,FALSE,25
2016,Bogura,Rajshahi,2014.8469725134792,88.70406394336118,70.79875078101078,99,49,FALSE,27.8
2016,Chapai Nawabganj,Rajshahi,1868.1419986596648,86.50770087872479,70.29538220769442,113,60,FALSE,14.1
2016,Joypurhat,Rajshahi,1892.9217335929725,104.82013789257768,76.30124162674201,110,58,FALSE,22.6
2016,Naogaon,Rajshahi,1964.7236777930964,124.50393184257976,79.27847780197129,105,54,FALSE,29.8
2016,Natore,Rajshahi,1717.9199575683567,88.29513648294156,80.21202046866883,121,63,FALSE,31.9
2016,Pabna,Rajshahi,2186.67841415797,92.31948998440586,86.80286085964308,68,34,FALSE,59.7
2016,Rajshahi,Rajshahi,2199.8935950862005,97.47402498516448,74.98931860265012,67,33,FALSE,41.5
2016,Sirajganj,Rajshahi,1853.552263338104,95.33387042673895,76.67656812120596,114,61,FALSE,13.3
2016,Dinajpur,Rangpur,2160.769606495007,94.44642140651648,81.22207041038703,74,35,FALSE,22.6
2016,Gaibandha,Rangpur,1963.0816898145863,87.25336468448334,84.49577575931582,106,55,FALSE,18.5
2016,Kurigram,Rangpur,2205.443719857668,124.42879961360472,75.74982256220164,65,32,FALSE,24.6
2016,Lalmonirhat,Rangpur,1983.195720537944,83.4772510003379,88.02362334138135,103,53,FALSE,9.7
2016,Nilphamari,Rangpur,1942.7464592854449,103.24006263413877,80.03150223326217,107,56,FALSE,11.3
2016,Panchagarh,Rangpur,1664.4959697179404,87.13861606723145,70.01987235132455,122,64,FALSE,2.4
2016,Rangpur,Rangpur,2145.652221326472,98.96542295126056,70.31821529655718,80,39,FALSE,19.8
2016,Thakurgaon,Rangpur,2094.670515407785,85.01423115818932,88.65380214168627,86,41,FALSE,21
2016,Habiganj,Sylhet,2842.5063762191626,96.70570150411314,98.62985012279664,25,13,FALSE,47.2
2016,Moulvibazar,Sylhet,3148.614940744064,182.4250338960789,100.62574352454138,12,4,FALSE,48.8
2016,Sunamganj,Sylhet,2622.2223541241374,111.14668962697468,97.14042048305922,39,19,FALSE,39.1
2016,Sylhet,Sylhet,3062.560728547064,143.38181887920862,97.72306173121332,16,7,FALSE,46.4
2017,Barguna,Barishal,3539.404594980452,257.02685044359487,97.7762413167438,4,2,TRUE,91.1
2017,Barishal,Barishal,2921.575985850224,94.91754412825858,71.46559836448078,23,13,FALSE,88.3
2017,Bhola,Barishal,2505.370926719592,153.57443589041625,91.20244330800072,47,22,FALSE,57.3
2017,Jhalokati,Barishal,2751.6957464818656,155.51225693084447,93.14691734857998,35,19,FALSE,71.8
2017,Patuakhali,Barishal,2822.3574203018266,239.274945429758,89.60499277410221,32,17,TRUE,76.6
2017,Pirojpur,Barishal,2214.2602683310247,136.71020280039644,99.97245219945889,72,34,FALSE,68.1
2017,Bandarban,Chattogram,3483.2424505494164,183.7675851778968,104.54857277118302,5,3,FALSE,94
2017,Brahmanbaria,Chattogram,2835.153827257203,112.1562435638846,101.84697421493584,29,15,FALSE,68.5
2017,Chandpur,Chattogram,3558.803788075781,150.97488149185713,111.9599975279889,3,1,TRUE,94.4
2017,Chattogram,Chattogram,3083.1480079085422,190.39171017767563,93.23182905714248,18,10,FALSE,75.4
2017,Cox's Bazar,Chattogram,2832.013499111851,163.8383437641116,95.9692406431212,31,16,FALSE,87.9
2017,Cumilla,Chattogram,3411.259457164424,213.00675500764456,106.07079321129814,8,4,TRUE,91.9
2017,Feni,Chattogram,2896.7187971065823,119.79300712753276,106.33403832630871,25,14,FALSE,68.5
2017,Khagrachari,Chattogram,3002.468294048756,177.31940487826563,85.97549673343057,21,11,FALSE,66.5
2017,Lakshmipur,Chattogram,2405.928260807501,140.5768886040428,96.54844780166232,55,26,FALSE,53.6
2017,Noakhali,Chattogram,3322.99220162998,111.63949809624688,98.88452503902307,10,6,FALSE,79.8
2017,Rangamati,Chattogram,3398.2195743937064,244.63925107231205,111.74268600045066,9,5,TRUE,95.2
2017,Dhaka,Dhaka,2607.256663452893,156.36532485231098,97.2569541734128,40,20,TRUE,60.9
2017,Faridpur,Dhaka,2109.319252558726,95.47188160646968,88.25625723125017,83,41,FALSE,33.5
2017,Gazipur,Dhaka,2263.8011571844104,170.42989343253467,85.82233347042289,66,31,TRUE,54
2017,Gopalganj,Dhaka,2134.6584594019955,104.58875763652982,100.0282055307698,79,38,TRUE,66.5
2017,Madaripur,Dhaka,1743.581215200633,81.60027205433151,84.3015699872054,114,56,FALSE,42.3
2017,Manikganj,Dhaka,2099.549788974776,99.76329367843336,87.28274728675069,86,42,FALSE,58.9
2017,Munshiganj,Dhaka,2115.069837055585,84.5995915009777,76.90854082313619,82,40,FALSE,48
2017,Narayanganj,Dhaka,2340.942205258926,149.16406939541906,86.22138584211906,59,28,TRUE,52.8
2017,Narsingdi,Dhaka,2292.004291065616,130.58698609281734,102.14923590999616,60,29,TRUE,57.3
2017,Rajbari,Dhaka,3096.5939689515926,187.7042133261373,89.5220755485143,17,9,TRUE,87.1
2017,Shariatpur,Dhaka,1770.542567499654,70.25347104002255,98.98694357944753,110,53,TRUE,54.8
2017,Tangail,Dhaka,2170.5501537185573,110.17106485797514,97.07158248018334,75,36,TRUE,58.9
2017,Bagerhat,Khulna,1487.7186749839989,81.22000410516564,89.14737837685834,121,59,FALSE,43.5
2017,Chuadanga,Khulna,2014.3320227628888,103.08482452892716,89.16367781615571,93,47,FALSE,49.6
2017,Jashore,Khulna,2385.9462143549063,106.4344589505569,87.65459114478621,57,27,FALSE,75
2017,Jhenaidah,Khulna,1960.1254707374896,55.41783558765827,83.68382959699507,96,48,FALSE,43.1
2017,Khulna,Khulna,2253.545195384217,108.95775304634586,91.08724036171576,68,33,FALSE,67.3
2017,Kushtia,Khulna,2431.604113684088,143.74229126407891,89.51478147214848,53,24,FALSE,73
2017,Magura,Khulna,2062.129221695861,93.4205271533212,81.33388609666476,89,43,FALSE,54
2017,Meherpur,Khulna,2040.4106304717768,78.81232192146011,80.21138116692363,91,45,FALSE,62.9
2017,Narail,Khulna,1796.2102575420136,70.616458122671,96.72810033235255,109,52,TRUE,29
2017,Satkhira,Khulna,2197.75711094073,134.12108352102146,95.49442338770842,73,35,FALSE,70.6
2017,Mymensingh,Mymensingh,2429.7503982903554,137.9399034033915,82.02171156539814,54,25,FALSE,60.5
2017,Bogura,Rajshahi,1412.356749240898,70.95620225206386,86.52893323011001,124,60,FALSE,46.4
2017,Chapai Nawabganj,Rajshahi,1681.47364742609,79.88241030025992,79.79378204896443,116,58,FALSE,46.4
2017,Joypurhat,Rajshahi,2024.198815963893,101.73316433416872,96.55549401223422,92,46,TRUE,48.4
2017,Naogaon,Rajshahi,1748.8680846189584,73.63007864007423,87.13087427879292,113,55,FALSE,29
2017,Natore,Rajshahi,2160.3642380296938,97.51694839583448,82.34357045083102,77,37,FALSE,55.2
2017,Pabna,Rajshahi,1934.359034242162,105.79758216891744,80.491850482942,100,49,FALSE,51.2
2017,Rajshahi,Rajshahi,1739.0754607154158,95.57499381466567,85.77404757267547,115,57,FALSE,37.9
2017,Sirajganj,Rajshahi,1873.789966009325,84.52385022871366,77.21478084392001,105,50,FALSE,54.4
2017,Dinajpur,Rangpur,2496.07488327606,142.41161962638273,81.84205821024558,48,23,TRUE,40.7
2017,Gaibandha,Rangpur,2117.696928877376,128.5868581059884,101.92329055386816,81,39,TRUE,25.4
2017,Kurigram,Rangpur,2275.0577126724315,62.59755411306761,81.57563563591341,63,30,FALSE,30.2
2017,Lalmonirhat,Rangpur,1762.591389964688,72.06091102319161,85.04128628932735,111,54,FALSE,18.1
2017,Nilphamari,Rangpur,2055.469597919623,77.07797385263707,89.9376636062687,90,44,FALSE,23
2017,Panchagarh,Rangpur,1838.4239324267423,111.85679265551376,99.48965338084189,106,51,TRUE,12.1
2017,Rangpur,Rangpur,2256.43952000652,152.432238503489,88.11392187787405,67,32,TRUE,37.5
2017,Thakurgaon,Rangpur,2508.575107163744,151.53233895307352,91.83198855649988,46,21,TRUE,39.9
2017,Habiganj,Sylhet,3130.0728408521127,178.43585074711368,106.79352736184048,16,8,FALSE,50.8
2017,Moulvibazar,Sylhet,3228.5792363329224,169.08901156823993,105.29049801989773,13,7,FALSE,53.6
2017,Sunamganj,Sylhet,2810.67189948367,175.25026120196023,108.21488313378003,33,18,FALSE,60.1
2017,Sylhet,Sylhet,2982.8668807786908,222.04900361033185,121.3971514738886,22,12,TRUE,50.8
2017,Barguna,Barishal,2398.749682111828,122.97969083710564,89.68694993717344,56,30,FALSE,64.9
2017,Barishal,Barishal,2626.079713722128,150.60914097607673,91.92328924577988,39,20,FALSE,46
2017,Bhola,Barishal,3187.9802503826577,166.92401877625196,89.56886321277581,14,7,FALSE,65.3
2017,Jhalokati,Barishal,2774.122849024984,107.4917724152442,85.35283953714193,34,16,FALSE,77.4
2017,Patuakhali,Barishal,2519.949432298054,140.95436516944005,91.90336070043143,44,24,FALSE,74.2
2017,Pirojpur,Barishal,2903.839175994705,124.57073380731188,79.19683840555757,24,11,FALSE,68.5
2017,Bandarban,Chattogram,3045.8404063612647,178.16984556157948,101.4471455054246,19,9,FALSE,80.2
2017,Brahmanbaria,Chattogram,2856.06068544134,178.70797881221264,94.07798947790263,27,13,FALSE,74.2
2017,Chandpur,Chattogram,3136.221578636874,194.35939530077147,89.0599578166172,15,8,FALSE,63.7
2017,Chattogram,Chattogram,3008.189094573572,92.6620561924844,97.20697352343456,20,10,FALSE,62.1
2017,Cox's Bazar,Chattogram,2858.290713238886,129.20923270413817,99.06945327084456,26,12,FALSE,76.2
2017,Cumilla,Chattogram,2834.807313955977,136.17091662129974,96.05484341471796,30,15,FALSE,57.3
2017,Feni,Chattogram,3285.8100384348063,224.40834617495867,94.831880444223,11,5,TRUE,84.3
2017,Khagrachari,Chattogram,2568.20041230351,117.7464989158914,97.4941644664334,42,22,FALSE,62.5
2017,Lakshmipur,Chattogram,2650.572437530212,154.65431045399578,102.7726297283135,38,19,FALSE,45.6
2017,Noakhali,Chattogram,2854.609530002098,136.48877920478245,96.74160265494532,28,14,FALSE,66.1
2017,Rangamati,Chattogram,3457.2992665003417,121.89980393667952,93.77443396009346,7,4,FALSE,80.2
2017,Dhaka,Dhaka,2266.9928015879186,111.66195652790071,74.96737270820574,65,35,FALSE,42.7
2017,Faridpur,Dhaka,2450.6382703666764,176.70383617058965,83.13504928995299,51,28,TRUE,37.1
2017,Gazipur,Dhaka,2659.047802473085,143.72104740937945,78.91469627398972,37,18,FALSE,64.9
2017,Gopalganj,Dhaka,2084.7763146902075,85.79265832074142,85.44232364045945,87,45,FALSE,55.2
2017,Kishoreganj,Dhaka,2447.139897928373,108.23935536609667,81.08951197190984,52,29,FALSE,53.2
2017,Madaripur,Dhaka,2223.015490435881,143.99649709950234,79.62986531519896,70,37,FALSE,37.5
2017,Manikganj,Dhaka,2267.557550447585,92.87197760987148,90.31155475266424,64,34,FALSE,30.2
2017,Munshiganj,Dhaka,1510.777549817817,92.0291179644586,93.95651115498576,120,62,FALSE,6
2017,Narayanganj,Dhaka,2526.5262926491155,103.72382592592108,85.35877013503183,43,23,FALSE,46.4
2017,Narsingdi,Dhaka,2188.1773357475704,114.73356546639062,85.03258365286202,74,39,FALSE,42.7
2017,Rajbari,Dhaka,2508.750073406836,190.40318344040048,89.95779903928144,45,25,TRUE,53.6
2017,Shariatpur,Dhaka,2283.0150727089867,144.7534393603526,75.22896518212552,61,32,FALSE,46
2017,Tangail,Dhaka,2132.678742086617,102.44642561277638,86.0503924435156,80,42,FALSE,36.3
2017,Bagerhat,Khulna,2482.257809587892,124.5930601878116,77.18421948279023,50,27,FALSE,52
2017,Chuadanga,Khulna,1914.387607431977,132.0685275526394,84.84009888235431,103,54,FALSE,20.6
2017,Jashore,Khulna,1923.8010127269508,93.46730203993326,93.9079308458462,101,52,FALSE,42.7
2017,Jhenaidah,Khulna,2279.203737504518,121.3807686439224,97.97295256588582,62,33,TRUE,38.3
2017,Khulna,Khulna,1989.6993846544808,77.9993506939779,80.63647436782323,95,48,FALSE,37.1
2017,Kushtia,Khulna,2165.5654342304747,86.66133208094939,84.30128333599859,76,40,FALSE,35.9
2017,Magura,Khulna,1954.7795134545609,115.53564999128191,93.76040529933064,97,49,FALSE,39.9
2017,Meherpur,Khulna,1878.868764377059,83.32044630417688,85.77680793083093,104,55,FALSE,25.8
2017,Narail,Khulna,1914.9289381081703,61.77618937323093,80.20170145778891,102,53,FALSE,23.8
2017,Satkhira,Khulna,2135.281481612805,95.61509535634916,102.77916222108304,78,41,TRUE,59.3
2017,Jamalpur,Mymensingh,2684.179256746984,159.07024453711364,94.434384907547,36,17,TRUE,59.3
2017,Mymensingh,Mymensingh,2597.2963614496143,180.72890524549337,81.26470243328549,41,21,TRUE,47.6
2017,Netrokona,Mymensingh,2487.2765662167785,114.61338978152266,95.00161830427972,49,26,FALSE,46.4
2017,Sherpur,Mymensingh,2215.511591758748,110.75988059295324,81.13955359618168,71,38,FALSE,36.7
2017,Bogura,Rajshahi,1811.9789465408955,82.70298638543733,82.64790120898691,108,57,FALSE,16.9
2017,Chapai Nawabganj,Rajshahi,1936.071046992227,108.0672607674258,79.89666129442435,99,51,FALSE,44.8
2017,Joypurhat,Rajshahi,1837.1503688205528,107.03979003331064,73.59780697023392,107,56,FALSE,25
2017,Naogaon,Rajshahi,1753.7027840710489,90.87670084183608,82.63091628805107,112,58,FALSE,22.2
2017,Natore,Rajshahi,2062.784181936569,113.32889639931084,77.81991465472339,88,46,FALSE,42.3
2017,Pabna,Rajshahi,1670.4508974138305,59.21657216209513,81.80576540103058,117,59,FALSE,15.3
2017,Rajshahi,Rajshahi,1945.6920234409376,89.61883374167982,83.2206091422109,98,50,FALSE,31.9
2017,Sirajganj,Rajshahi,1463.808657591644,63.01477639286019,82.83287271960673,122,63,FALSE,12.1
2017,Dinajpur,Rangpur,1559.020556217631,55.01586474316291,84.17366733548536,119,61,FALSE,4
2017,Gaibandha,Rangpur,2377.039798850603,73.14693967954342,85.61843310301083,58,31,TRUE,29
2017,Kurigram,Rangpur,1999.07404746207,99.12889136490315,86.65447285263008,94,47,FALSE,12.9
2017,Lalmonirhat,Rangpur,1658.4179825790156,48.93204571023602,89.72109711999585,118,60,FALSE,7.7
2017,Nilphamari,Rangpur,2101.015330751096,122.55599412120613,89.85276981303387,85,44,FALSE,19
2017,Panchagarh,Rangpur,2101.29221859192,94.11753930126594,75.85337422746419,84,43,FALSE,22.6
2017,Rangpur,Rangpur,1455.490939724146,77.92364646623643,76.28019861830418,123,64,FALSE,4
2017,Thakurgaon,Rangpur,2224.450167576369,111.41954358292465,73.66285559851775,69,36,FALSE,29
2017,Habiganj,Sylhet,3231.166467201089,146.5469353510213,102.96115278509365,12,6,FALSE,46.4
2017,Moulvibazar,Sylhet,3645.320877067078,156.31233516095617,93.4381806905426,2,2,FALSE,53.2
2017,Sunamganj,Sylhet,3468.3497029187947,225.32863611614712,99.72520711779156,6,3,FALSE,50.4
2017,Sylhet,Sylhet,3859.57743923372,223.9376409841841,107.86834107132184,1,1,FALSE,51.2
2018,Barguna,Barishal,2736.920846208098,149.6605689843881,89.1649682055392,33,14,FALSE,81.9
2018,Barishal,Barishal,2251.251739077731,111.8039855148113,95.28316923334006,59,29,FALSE,76.2
2018,Bhola,Barishal,2080.418132684561,74.53268246429337,106.09679831851273,80,36,TRUE,61.7
2018,Jhalokati,Barishal,3464.269888363712,160.03024779952037,101.29901153090752,8,4,TRUE,97.2
2018,Patuakhali,Barishal,2265.173049504196,111.9933457855863,98.84266988162784,57,28,FALSE,68.5
2018,Pirojpur,Barishal,2834.491830876473,126.0209359920145,90.70978193243174,26,12,FALSE,83.9
2018,Bandarban,Chattogram,3372.7610821491417,152.74416163530387,107.4410532051735,13,8,FALSE,78.2
2018,Brahmanbaria,Chattogram,2714.835235459524,102.0899525440388,101.9694454787964,36,16,FALSE,68.1
2018,Chandpur,Chattogram,3433.860750188018,250.395143864578,95.60525261161185,10,6,TRUE,95.2
2018,Chattogram,Chattogram,3407.695407299574,197.17542052324,98.95484290528722,11,7,FALSE,94.4
2018,Cox's Bazar,Chattogram,3314.690925231185,165.3411891503047,97.94378074922172,14,9,FALSE,85.1
2018,Cumilla,Chattogram,2833.0648879362548,117.6154465193448,105.32667207231246,27,13,FALSE,69.4
2018,Feni,Chattogram,3783.960716532904,250.7070985759221,103.04894250240204,2,2,TRUE,97.2
2018,Khagrachari,Chattogram,3140.2062473309047,92.70227389998902,99.51842768829312,16,11,FALSE,85.5
